Date,nifty,ftse,nasdaq,nikkei,dax,s&p
7/26/2006,3110.15,5877.1,2070.46,14884.07,5583.1,1268.4
7/27/2006,3156.15,5929.5,2054.47,15179.78,5659.07,1263.2
7/28/2006,3130.8,5974.9,2094.14,15342.87,5705.42,1278.55
7/31/2006,3143.2,5928.3,2091.47,15456.81,5681.97,1276.66
8/1/2006,3147.8,5880.8,2061.99,15440.91,5596.74,1270.92
8/2/2006,3182.1,5932.1,2078.81,15464.29,5680.82,1277.41
8/3/2006,3190,5838.4,2092.34,15470.37,5640.03,1280.27
8/4/2006,3176.75,5889.4,2085.05,15499.18,5723.03,1279.36
8/7/2006,3151.1,5828.8,2072.5,15154.06,5626.67,1275.77
8/8/2006,3212.4,5818.1,2060.85,15464.66,5651.92,1271.48
8/9/2006,3254.6,5860.5,2060.28,15656.59,5702.81,1265.95
8/10/2006,3260.1,5823.4,2071.74,15630.91,5630.96,1271.81
8/11/2006,3274.35,5820.1,2057.71,15565.02,5628.37,1266.74
8/14/2006,3313.1,5870.9,2069.04,15857.11,5692,1268.21
8/16/2006,3356.05,5896.6,2149.54,16071.36,5812.94,1295.43
8/17/2006,3353.9,5900.4,2157.61,16020.84,5833.51,1297.48
8/18/2006,3356.75,5903.4,2163.95,16105.98,5817.02,1302.3
8/21/2006,3366,5915.2,2147.75,15969.04,5794.83,1297.52
8/22/2006,3364.6,5902.6,2150.02,16181.17,5818.41,1298.82
8/23/2006,3335.8,5860,2134.66,16163.03,5775.54,1292.99
8/24/2006,3370.4,5869.1,2137.11,15960.62,5814.08,1296.06
8/25/2006,3385.95,5878.6,2140.29,15938.66,5811.47,1295.09
8/28/2006,3401.1,5878.6,2160.7,15762.59,5854.99,1301.78
8/29/2006,3425.7,5888.3,2172.3,15890.56,5847.02,1304.28
8/30/2006,3430.35,5929.3,2185.73,15872.02,5867.53,1305.37
8/31/2006,3413.9,5906.1,2183.75,16140.76,5859.57,1303.82
9/1/2006,3435.45,5949.1,2193.16,16134.25,5876.54,1311.01
9/4/2006,3476.85,5986.6,2193.16,16358.07,5909.72,1311.01
9/5/2006,3473.75,5981.7,2205.7,16385.96,5884.07,1313.25
9/6/2006,3477.25,5929.3,2167.84,16284.09,5813.06,1300.26
9/7/2006,3454.55,5858.1,2155.29,16012.41,5773.72,1294.02
9/8/2006,3471.45,5879.3,2165.79,16080.46,5795.26,1298.92
9/11/2006,3366.15,5850.8,2173.25,15794.38,5798.46,1299.54
9/12/2006,3389.9,5895.5,2215.82,15719.34,5873.85,1313
9/13/2006,3454.55,5892.2,2227.67,15750.05,5906.12,1318.07
9/14/2006,3471.6,5877.2,2228.73,15942.39,5907.37,1316.28
9/15/2006,3478.6,5877,2235.59,15866.93,5937.87,1319.66
9/18/2006,3492.75,5890.2,2235.75,15866.93,5926.33,1321.18
9/19/2006,3457.35,5831.8,2222.37,15874.28,5873.46,1317.64
9/20/2006,3502.8,5866.2,2252.89,15718.67,5954.38,1325.18
9/21/2006,3553.05,5896.7,2237.75,15834.23,5962.03,1318.03
9/22/2006,3544.05,5822.3,2218.93,15634.67,5883.32,1314.78
9/25/2006,3523.45,5798.3,2249.07,15633.81,5901.66,1326.37
9/26/2006,3571.75,5873.6,2261.34,15557.45,5960.63,1336.35
9/27/2006,3579.3,5930.1,2263.39,15947.87,5989.71,1336.59
9/28/2006,3571.75,5971.3,2270.02,16024.85,5989.16,1338.88
9/29/2006,3588.4,5960.8,2258.43,16127.58,6004.33,1335.85
10/3/2006,3569.6,5937.1,2243.65,16242.09,5992.22,1334.11
10/4/2006,3515.35,5966.5,2290.95,16082.55,6046.37,1350.2
10/5/2006,3564.9,6004.5,2306.34,16449.33,6075.28,1353.22
10/6/2006,3569.7,6001.2,2299.99,16436.06,6085.82,1349.59
10/9/2006,3567.15,6030.9,2311.77,16436.06,6084.4,1350.66
10/10/2006,3571.05,6072.7,2315.43,16477.25,6117.71,1353.42
10/11/2006,3558.55,6073.5,2308.27,16400.57,6119.45,1349.95
10/12/2006,3621.05,6121.3,2346.18,16368.81,6160.28,1362.83
10/13/2006,3676.05,6157.3,2357.29,16536.54,6173.68,1365.62
10/16/2006,3723.95,6172.4,2363.84,16692.76,6186.54,1369.06
10/17/2006,3715,6108.6,2344.95,16611.59,6115.1,1364.05
10/18/2006,3710.65,6150.4,2337.15,16653,6182.78,1365.8
10/19/2006,3677.8,6156,2340.94,16551.36,6177.42,1366.96
10/20/2006,3676.85,6155.2,2342.3,16651.63,6202.82,1368.6
10/21/2006,3683.5,6155.2,2342.3,16651.63,6202.82,1368.6
10/23/2006,3657.3,6166.1,2355.56,16788.82,6242.91,1377.02
10/26/2006,3677.55,6184.8,2379.1,16811.6,6284.19,1389.08
10/27/2006,3739.35,6160.9,2350.62,16669.07,6262.54,1377.34
10/30/2006,3769.1,6126.8,2363.77,16351.85,6258.19,1377.93
10/31/2006,3744.1,6129.2,2366.71,16399.39,6268.92,1377.94
11/1/2006,3767.05,6149.6,2334.35,16375.26,6291.9,1367.81
11/2/2006,3791.2,6149.3,2334.02,16350.02,6223.33,1367.34
11/3/2006,3805.35,6148.1,2330.79,16350.02,6241.15,1364.3
11/6/2006,3809.25,6224.5,2365.95,16364.76,6330.65,1379.78
11/7/2006,3798.75,6244,2375.88,16393.41,6361.96,1382.84
11/8/2006,3777.3,6239,2384.94,16215.74,6349.26,1385.72
11/9/2006,3796.4,6231.5,2376.01,16198.57,6358.68,1378.33
11/10/2006,3834.75,6208.4,2389.72,16112.43,6357.77,1380.9
11/13/2006,3858.75,6194.2,2406.38,16022.49,6393.73,1384.42
11/14/2006,3865.9,6186.6,2430.66,16289.55,6387.38,1393.22
11/15/2006,3876.3,6229.8,2442.75,16243.47,6430.89,1396.57
11/16/2006,3876.85,6254.9,2449.06,16163.87,6443.02,1399.76
11/17/2006,3852.8,6192,2445.86,16091.73,6412.36,1401.2
11/20/2006,3856.15,6204.5,2452.72,15725.94,6452.33,1400.5
11/21/2006,3918.25,6202.6,2454.84,15734.14,6460.39,1402.81
11/22/2006,3954.75,6160.3,2465.98,15914.23,6476.13,1406.09
11/23/2006,3945.45,6140,2465.98,15914.23,6475.25,1406.09
11/24/2006,3950.85,6122.1,2460.26,15734.6,6411.96,1400.95
11/27/2006,3968.9,6050.1,2405.92,15885.38,6298.17,1381.96
11/28/2006,3921.75,6025.9,2412.61,15855.26,6281.68,1386.72
11/29/2006,3928.2,6084.4,2432.23,16076.2,6363.8,1399.48
11/30/2006,3954.5,6048.8,2431.77,16274.33,6309.19,1400.63
12/1/2006,3997.6,6021.5,2413.21,16321.78,6241.13,1396.71
12/4/2006,4001,6050.4,2448.39,16303.59,6295.23,1409.12
12/5/2006,4015.75,6086.4,2452.38,16265.76,6372.8,1414.76
12/6/2006,4015.95,6090.3,2445.86,16371.28,6369.51,1412.9
12/7/2006,4015.35,6131.5,2427.69,16473.36,6413.03,1407.29
12/8/2006,3962,6152.4,2437.36,16417.82,6427.41,1409.84
12/11/2006,3849.5,6159.8,2442.86,16527.99,6469.42,1413.04
12/12/2006,3716.9,6156.4,2431.6,16637.78,6476.17,1411.56
12/13/2006,3765.2,6192.5,2432.41,16692.93,6520.77,1413.21
12/14/2006,3843.05,6228,2453.85,16829.2,6552.58,1425.49
12/15/2006,3888.65,6260,2457.2,16914.31,6588.83,1427.09
12/18/2006,3928.75,6247.4,2435.57,16962.11,6597.25,1422.48
12/19/2006,3832,6203.9,2429.55,16776.88,6553.51,1425.55
12/20/2006,3815.55,6198.6,2427.61,17011.04,6586.91,1423.53
12/21/2006,3833.5,6183.7,2415.85,17047.83,6573.96,1418.3
12/22/2006,3871.15,6190,2401.18,17104.96,6503.13,1410.76
12/26/2006,3940.5,6190,2413.51,17169.19,6503.13,1416.9
12/27/2006,3974.25,6245.2,2431.22,17248.63,6608.86,1426.84
12/28/2006,3970.55,6240.9,2425.57,17224.81,6611.81,1424.73
12/29/2006,3966.4,6220.8,2415.29,17225.83,6596.92,1418.3
1/2/2007,4007.4,6310.9,2415.29,17225.83,6681.13,1418.3
1/3/2007,4024.05,6319,2423.16,17225.83,6691.32,1416.6
1/4/2007,3988.8,6287,2453.43,17353.67,6674.4,1418.34
1/5/2007,3983.4,6220.1,2434.25,17091.59,6593.09,1409.71
1/8/2007,3933.4,6194.2,2438.2,17091.59,6607.59,1412.84
1/9/2007,3911.4,6196.1,2443.83,17237.77,6614.37,1412.11
1/10/2007,3850.3,6160.7,2459.33,16942.4,6566.56,1414.85
1/11/2007,3942.25,6230.1,2484.85,16838.17,6687.3,1423.82
1/12/2007,4052.45,6239,2502.82,17057.01,6705.17,1430.73
1/15/2007,4078.4,6263.5,2502.82,17209.92,6731.74,1430.73
1/16/2007,4080.5,6215.7,2497.78,17202.46,6716.82,1431.9
1/17/2007,4076.45,6204.5,2479.42,17261.35,6701.7,1430.62
1/18/2007,4109.05,6210.3,2443.21,17370.93,6689.62,1426.37
1/19/2007,4090.15,6237.2,2451.31,17310.44,6747.17,1430.5
1/22/2007,4102.45,6218.4,2431.07,17424.18,6687.31,1422.95
1/23/2007,4066.1,6227.6,2431.41,17408.57,6678.93,1427.99
1/24/2007,4089.9,6314.8,2466.28,17507.4,6748.37,1440.13
1/25/2007,4147.7,6269.3,2434.24,17458.3,6719.58,1423.9
1/29/2007,4124.45,6239.9,2441.09,17470.46,6726.01,1420.62
1/31/2007,4082.7,6203.1,2463.93,17383.42,6789.11,1438.24
2/1/2007,4137.2,6282.2,2468.38,17519.5,6851.28,1445.94
2/2/2007,4183.5,6310.9,2475.88,17547.11,6885.76,1448.39
2/5/2007,4215.35,6317.9,2470.6,17344.8,6874.06,1446.99
2/6/2007,4195.9,6346.3,2471.49,17406.86,6875.7,1448
2/7/2007,4224.25,6369.5,2490.5,17292.32,6915.56,1450.02
2/8/2007,4223.4,6346.4,2488.67,17292.48,6876.73,1448.31
2/9/2007,4187.4,6382.8,2459.82,17504.33,6911.11,1438.06
2/12/2007,4058.3,6353.5,2450.38,17504.33,6859.45,1433.37
2/13/2007,4044.55,6381.8,2459.88,17621.45,6895.34,1444.26
2/14/2007,4047.1,6421.2,2488.38,17752.64,6961.18,1455.3
2/15/2007,4146.2,6433.3,2497.1,17897.23,6958.62,1456.81
2/19/2007,4164.55,6444.4,2496.31,17940.09,6987.08,1455.54
2/20/2007,4106.95,6412.3,2513.04,17939.12,6982.91,1459.68
2/21/2007,4096.2,6357.1,2518.42,17913.21,6941.66,1457.63
2/22/2007,4040,6380.9,2524.94,18108.79,6973.73,1456.38
2/23/2007,3938.95,6401.5,2515.1,18188.42,6992.58,1451.19
2/26/2007,3942,6434.7,2504.52,18215.35,7027.59,1449.37
2/27/2007,3893.9,6286.1,2407.86,18119.92,6819.65,1399.04
2/28/2007,3745.3,6171.5,2416.15,17604.12,6715.44,1406.82
3/1/2007,3811.2,6116,2404.21,17453.51,6640.24,1403.17
3/2/2007,3726.75,6116.2,2368,17217.93,6603.32,1387.17
3/5/2007,3576.5,6058.7,2340.68,16642.25,6534.57,1374.12
3/6/2007,3655.65,6138.5,2385.14,16844.5,6595,1395.41
3/7/2007,3626.85,6156.5,2374.64,16764.62,6617.75,1391.97
3/8/2007,3761.65,6227.7,2387.73,17090.31,6713.23,1401.89
3/9/2007,3718,6245.2,2387.55,17164.04,6716.52,1402.84
3/12/2007,3734.6,6233.3,2402.29,17292.39,6715.49,1406.6
3/13/2007,3770.55,6161.2,2350.57,17178.84,6623.99,1377.95
3/14/2007,3641.1,6000.7,2371.74,16676.89,6447.7,1387.17
3/15/2007,3643.6,6133.2,2378.7,16860.39,6585.47,1392.28
3/16/2007,3608.55,6130.6,2372.66,16744.15,6579.87,1386.95
3/19/2007,3678.9,6189.4,2394.41,17009.55,6671.41,1402.06
3/20/2007,3697.6,6220.3,2408.21,17163.2,6700.29,1410.94
3/21/2007,3764.55,6256.8,2455.92,17163.2,6712.06,1435.04
3/22/2007,3875.9,6318,2451.74,17419.2,6856.96,1434.54
3/23/2007,3861.05,6339.4,2448.93,17480.61,6899.06,1436.11
3/26/2007,3819.95,6291.9,2455.63,17521.96,6828.82,1437.5
3/28/2007,3761.1,6267.2,2417.1,17254.73,6816.89,1417.23
3/29/2007,3798.1,6324.2,2417.88,17263.94,6897.08,1422.53
3/30/2007,3821.55,6308,2421.64,17287.65,6917.03,1420.86
4/2/2007,3633.6,6315.5,2422.26,17028.41,6937.17,1424.55
4/3/2007,3690.65,6366.1,2450.33,17244.05,7045.56,1437.77
4/4/2007,3733.25,6364.7,2458.69,17544.09,7073.91,1439.37
4/5/2007,3752,6397.3,2471.34,17491.42,7099.91,1443.76
4/9/2007,3843.5,6397.3,2469.18,17743.76,7099.91,1444.61
4/10/2007,3848.15,6417.8,2477.61,17664.69,7166.67,1448.39
4/11/2007,3862.65,6413.3,2459.31,17670.07,7152.83,1438.87
4/12/2007,3829.85,6416.4,2480.32,17540.42,7142.95,1447.8
4/13/2007,3917.35,6462.4,2491.94,17363.95,7212.07,1452.85
4/16/2007,4013.35,6516.2,2518.33,17628.3,7338.06,1468.33
4/17/2007,3984.95,6497.8,2516.95,17527.45,7348.83,1471.48
4/18/2007,4011.6,6449.4,2510.5,17667.33,7282.34,1472.5
4/19/2007,3997.65,6440.6,2505.35,17371.97,7242.73,1470.73
4/20/2007,4083.55,6486.8,2526.39,17452.62,7342.54,1484.35
4/23/2007,4085.1,6479.7,2523.67,17455.37,7335.62,1480.93
4/24/2007,4141.8,6429.5,2524.54,17451.77,7270.32,1480.41
4/25/2007,4167.3,6461.9,2547.89,17236.16,7343.08,1495.42
4/26/2007,4177.85,6469.4,2554.46,17429.17,7387.02,1494.25
4/27/2007,4083.5,6418.7,2557.21,17400.41,7378.12,1494.07
4/30/2007,4087.9,6449.2,2525.09,17400.41,7408.87,1482.37
5/3/2007,4150.85,6537.8,2565.46,17394.92,7476.69,1502.39
5/4/2007,4117.35,6603.7,2572.15,17394.92,7516.76,1505.62
5/7/2007,4111.15,6603.7,2570.95,17669.83,7525.69,1509.48
5/8/2007,4077,6550.4,2571.75,17656.84,7442.2,1507.72
5/9/2007,4079.3,6549.6,2576.34,17748.12,7475.99,1512.58
5/10/2007,4066.8,6524.1,2533.74,17736.96,7415.33,1491.47
5/11/2007,4076.65,6565.7,2562.22,17553.72,7479.34,1505.85
5/14/2007,4134.3,6555.5,2546.44,17677.94,7459.61,1503.15
5/15/2007,4120.3,6568.6,2525.29,17512.98,7505.35,1501.19
5/16/2007,4170.95,6559.5,2547.42,17529,7481.25,1514.14
5/17/2007,4219.55,6579.3,2539.38,17498.6,7499.5,1512.75
5/18/2007,4214.5,6640.9,2558.45,17399.58,7607.54,1522.75
5/21/2007,4260.9,6636.8,2578.79,17556.87,7619.31,1525.1
5/22/2007,4278.1,6606.6,2588.02,17680.05,7659.39,1524.12
5/23/2007,4246.2,6616.4,2577.05,17705.12,7735.88,1522.28
5/24/2007,4204.9,6565.4,2537.92,17696.97,7697.38,1507.51
5/25/2007,4248.15,6570.5,2557.19,17481.21,7739.2,1515.73
5/28/2007,4256.55,6570.5,2557.19,17587.59,7739.2,1515.73
5/29/2007,4293.25,6606.5,2572.06,17672.56,7781.04,1518.11
5/30/2007,4249.65,6602.1,2592.59,17588.26,7764.97,1530.23
5/31/2007,4295.8,6621.4,2604.52,17875.75,7883.04,1530.62
6/1/2007,4297.05,6676.7,2613.92,17958.88,7987.85,1536.34
6/4/2007,4267.05,6664.1,2618.29,17973.42,7976.79,1539.18
6/5/2007,4284.65,6632.8,2611.23,18053.81,7919.83,1530.95
6/6/2007,4198.25,6522.7,2587.18,18040.93,7730.05,1517.38
6/7/2007,4179.5,6505.1,2541.38,18053.38,7618.61,1490.72
6/8/2007,4145,6505.1,2573.54,17779.09,7590.5,1507.67
6/11/2007,4145.6,6567.5,2572.15,17834.48,7706.1,1509.12
6/12/2007,4155.2,6520.4,2549.77,17760.91,7678.26,1493
6/13/2007,4113.05,6559.6,2582.31,17732.77,7680.76,1515.67
6/14/2007,4170,6649.9,2599.41,17842.29,7849.16,1522.97
6/15/2007,4171.45,6732.4,2626.71,17971.49,8030.64,1532.91
6/18/2007,4147.1,6703.5,2626.6,18149.52,8036.12,1531.05
6/19/2007,4214.3,6650.2,2626.76,18163.61,8033.52,1533.7
6/20/2007,4248.65,6649.3,2599.96,18211.68,8090.49,1512.84
6/21/2007,4267.4,6596,2616.96,18240.3,7964.71,1522.19
6/22/2007,4252.05,6567.4,2588.96,18188.63,7949.63,1502.56
6/25/2007,4259.4,6588.4,2577.08,18087.48,7930.61,1497.74
6/26/2007,4285.7,6559.3,2574.16,18066.11,7860.52,1492.89
6/27/2007,4263.95,6527.6,2605.35,17849.28,7801.23,1506.34
6/28/2007,4282,6571.3,2608.37,17932.27,7921.36,1505.71
6/29/2007,4318.3,6607.9,2603.23,18138.36,8007.32,1503.35
7/2/2007,4313.75,6590.6,2632.3,18146.3,7958.24,1519.43
7/3/2007,4357.55,6639.8,2644.95,18149.9,8050.68,1524.87
7/4/2007,4359.3,6673.1,2644.95,18168.72,8075.26,1524.87
7/5/2007,4353.95,6635.2,2656.65,18221.48,7987.13,1525.4
7/6/2007,4384.85,6690.1,2666.51,18140.94,8048.32,1530.44
7/9/2007,4419.4,6712.7,2670.02,18261.98,8077.39,1531.85
7/10/2007,4406.05,6630.9,2639.16,18252.67,7964.76,1510.12
7/11/2007,4387.15,6615.1,2651.79,18049.51,7898.54,1518.76
7/12/2007,4446.15,6697.7,2701.73,17984.14,8053.43,1547.7
7/13/2007,4504.55,6716.7,2707,18238.95,8092.77,1552.5
7/16/2007,4512.15,6697.7,2697.33,18238.95,8105.69,1549.52
7/17/2007,4496.75,6659.1,2712.29,18217.27,8038.21,1549.37
7/18/2007,4499.55,6567.1,2699.49,18015.58,7893.61,1546.17
7/19/2007,4562.1,6640.2,2720.04,18116.57,7991.21,1553.08
7/20/2007,4566.05,6585.2,2687.6,18157.93,7874.85,1534.1
7/23/2007,4619.35,6624.4,2690.58,17963.64,7944.21,1541.57
7/24/2007,4620.75,6498.7,2639.86,18002.03,7806.79,1511.04
7/25/2007,4588.7,6454.3,2648.17,17858.42,7692.55,1518.09
7/26/2007,4619.8,6251.2,2599.34,17702.09,7508.96,1482.66
7/27/2007,4445.2,6215.2,2561.56,17283.81,7451.68,1458.95
7/30/2007,4440.05,6206.1,2582.57,17289.3,7456.31,1473.91
7/31/2007,4528.85,6360.1,2545.57,17248.89,7584.14,1455.27
8/1/2007,4345.85,6250.6,2553.16,16870.98,7473.93,1465.81
8/2/2007,4356.35,6300.3,2575.98,16984.11,7534.13,1472.2
8/3/2007,4401.55,6224.3,2511.25,16979.86,7435.67,1433.06
8/6/2007,4339.5,6189.1,2547.33,16914.46,7444.45,1467.67
8/7/2007,4356.35,6308.8,2561.6,16921.77,7513.66,1476.71
8/8/2007,4462.1,6393.9,2612.98,17029.28,7605.94,1497.49
8/9/2007,4403.2,6271.2,2556.49,17170.6,7453.59,1453.09
8/10/2007,4333.35,6038.3,2544.89,16764.09,7343.26,1453.64
8/13/2007,4373.65,6219,2542.24,16800.05,7474.33,1452.92
8/14/2007,4370.2,6143.5,2499.12,16844.61,7425.07,1426.54
8/16/2007,4178.6,5858.9,2451.07,16148.49,7270.07,1411.27
8/17/2007,4108.05,6064.2,2505.03,15273.68,7378.29,1445.94
8/20/2007,4209.05,6078.7,2508.59,15732.48,7407.53,1445.55
8/21/2007,4074.9,6086.1,2521.3,15901.34,7424.75,1447.12
8/22/2007,4153.15,6196,2552.8,15900.64,7500.48,1464.07
8/23/2007,4114.95,6196.9,2541.7,16316.32,7511.96,1462.5
8/24/2007,4190.15,6220.1,2576.69,16248.97,7507.27,1479.37
8/27/2007,4302.6,6220.1,2561.25,16301.39,7485.99,1466.79
8/28/2007,4320.7,6102.2,2500.64,16287.49,7430.24,1432.36
8/29/2007,4359.3,6132.2,2563.16,16012.83,7439.18,1463.76
8/30/2007,4412.3,6212,2565.3,16153.82,7519.94,1457.64
8/31/2007,4464,6303.3,2596.36,16569.09,7638.17,1473.99
9/3/2007,4474.75,6315.2,2596.36,16524.93,7648.58,1473.99
9/4/2007,4479.25,6376.8,2630.24,16420.47,7721.77,1489.42
9/5/2007,4475.85,6270.7,2605.95,16158.45,7588.03,1472.29
9/6/2007,4518.6,6313.3,2614.32,16257,7621.72,1478.55
9/7/2007,4509.5,6191.2,2565.7,16122.16,7436.63,1453.55
9/10/2007,4507.85,6134.1,2559.11,15764.97,7375.44,1451.7
9/11/2007,4497.05,6280.7,2597.47,15877.67,7457.9,1471.49
9/12/2007,4496.85,6306.2,2592.07,15797.6,7472.99,1471.56
9/13/2007,4528.95,6363.9,2601.06,15821.19,7535.97,1483.95
9/14/2007,4518,6289.3,2602.18,16127.42,7497.74,1484.25
9/17/2007,4494.65,6182.8,2581.66,16127.42,7479.85,1476.65
9/18/2007,4546.2,6283.3,2651.66,15801.8,7575.21,1519.78
9/19/2007,4732.35,6460,2666.48,16381.54,7750.84,1529.03
9/20/2007,4747.55,6429,2654.29,16413.79,7735.09,1518.75
9/21/2007,4837.55,6456.7,2671.22,16312.61,7794.43,1525.75
9/24/2007,4932.2,6465.9,2667.95,16312.61,7787.92,1517.73
9/25/2007,4938.85,6396.9,2683.45,16401.73,7769.44,1517.21
9/26/2007,4940.5,6433,2699.03,16435.74,7804.15,1525.42
9/27/2007,5000.55,6486.4,2709.59,16832.22,7853.79,1531.38
9/28/2007,5021.35,6466.8,2701.5,16785.69,7861.51,1526.8
10/1/2007,5068.95,6506.2,2740.99,16845.96,7922.42,1547.04
10/3/2007,5210.8,6535.2,2729.43,17199.89,7955.3,1539.59
10/4/2007,5208.65,6547.9,2733.57,17092.49,7944.99,1542.84
10/5/2007,5185.85,6595.8,2780.32,17065.04,8002.18,1557.59
10/8/2007,5085.1,6540.9,2787.37,17065.04,7974.37,1552.58
10/9/2007,5327.25,6615.4,2803.91,17159.9,7980.44,1565.15
10/10/2007,5441.45,6633,2811.61,17177.89,7986.57,1562.47
10/11/2007,5524.85,6724.5,2772.2,17458.98,8033.69,1554.41
10/12/2007,5428.25,6730.7,2805.68,17331.17,8041.26,1561.8
10/15/2007,5670.4,6644.5,2780.05,17358.15,7969.47,1548.71
10/16/2007,5668.05,6614.3,2763.91,17137.92,7962.64,1538.53
10/17/2007,5559.3,6677.7,2792.67,16955.31,7985.41,1541.24
10/18/2007,5351,6609.4,2799.31,17106.09,7921.4,1540.08
10/19/2007,5215.3,6527.9,2725.16,16814.37,7884.12,1500.63
10/22/2007,5184,6459.3,2753.93,16438.47,7794.94,1506.33
10/23/2007,5473.7,6514,2799.26,16450.58,7842.79,1519.59
10/24/2007,5496.15,6482,2774.76,16358.39,7828.96,1515.88
10/25/2007,5568.95,6576.3,2750.86,16284.17,7932.44,1514.4
10/26/2007,5702.3,6661.3,2804.19,16505.63,7949.17,1535.28
10/29/2007,5905.9,6706,2817.44,16698.08,8009.67,1540.98
10/30/2007,5868.75,6659,2816.71,16651.01,7977.94,1531.02
10/31/2007,5900.65,6721.6,2859.12,16737.63,8019.22,1549.38
11/1/2007,5866.45,6586.1,2794.83,16870.4,7880.85,1508.44
11/2/2007,5932.4,6530.6,2810.38,16517.48,7849.49,1509.65
11/5/2007,5847.3,6461.4,2795.18,16268.92,7807.55,1502.17
11/6/2007,5786.5,6474.9,2825.18,16249.63,7827.19,1520.27
11/7/2007,5782.35,6385.1,2748.76,16096.68,7799.62,1475.62
11/8/2007,5698.75,6381.9,2696,15771.57,7819.47,1474.77
11/9/2007,5663.25,6304.9,2627.94,15583.42,7812.4,1453.7
11/12/2007,5617.1,6337.9,2584.13,15197.09,7806.84,1439.18
11/13/2007,5695.4,6362.4,2673.65,15126.63,7777.56,1481.05
11/14/2007,5937.9,6432.1,2644.32,15499.56,7783.11,1470.58
11/15/2007,5912.1,6359.6,2618.51,15396.3,7667.03,1451.15
11/16/2007,5906.85,6291.2,2637.24,15154.61,7612.26,1458.74
11/19/2007,5907.65,6120.8,2593.38,15042.56,7511.97,1433.27
11/20/2007,5780.9,6226.5,2596.81,15211.52,7630.31,1439.7
11/21/2007,5561.05,6070.9,2562.15,14837.66,7518.42,1416.77
11/22/2007,5519.35,6155.3,2562.15,14888.77,7562.1,1416.77
11/23/2007,5608.6,6262.1,2596.6,14888.77,7608.96,1440.7
11/26/2007,5731.7,6180.5,2540.99,15135.21,7567.36,1407.22
11/27/2007,5698.15,6140.7,2580.8,15222.85,7531.35,1428.23
11/28/2007,5617.55,6306.2,2662.91,15153.78,7723.66,1469.02
11/29/2007,5634.6,6349.1,2668.13,15513.74,7765.19,1469.72
11/30/2007,5762.75,6432.5,2660.96,15680.67,7870.52,1481.14
12/3/2007,5865,6386.6,2637.13,15628.97,7837.26,1472.42
12/4/2007,5858.35,6315.2,2619.83,15480.19,7808.94,1462.79
12/5/2007,5940,6493.8,2666.36,15608.88,7944.77,1485.01
12/6/2007,5954.7,6485.6,2709.03,15874.08,7940.58,1507.34
12/7/2007,5974.3,6554.9,2706.16,15956.37,7994.07,1504.66
12/10/2007,5960.6,6565.4,2718.95,15924.39,8033.36,1515.96
12/11/2007,6097.25,6536.9,2652.35,16044.72,8009.42,1477.65
12/12/2007,6159.3,6559.8,2671.14,15932.26,8076.12,1486.59
12/13/2007,6058.1,6364.2,2668.49,15536.52,7928.31,1488.41
12/14/2007,6047.7,6397,2635.74,15514.51,7948.36,1467.95
12/17/2007,5777,6277.8,2574.46,15249.79,7825.44,1445.9
12/18/2007,5742.3,6279.3,2596.03,15207.86,7850.74,1454.98
12/19/2007,5751.15,6284.5,2601.01,15030.51,7837.32,1453
12/20/2007,5766.5,6345.6,2640.86,15031.6,7869.19,1460.12
12/24/2007,5985.1,6479.3,2713.5,15257,8002.67,1496.45
12/26/2007,6070.75,6479.3,2724.41,15653.54,8002.67,1497.66
12/27/2007,6081.5,6497.8,2676.79,15564.69,8038.6,1476.27
12/28/2007,6079.7,6476.9,2674.46,15307.78,8067.32,1478.49
12/31/2007,6138.6,6456.9,2652.28,15307.78,8067.32,1468.36
1/1/2008,6144.35,6456.9,2652.28,15307.78,8067.32,1468.36
1/2/2008,6179.4,6416.7,2609.63,15307.78,7949.11,1447.16
1/3/2008,6178.55,6479.4,2602.68,15307.78,7908.41,1447.16
1/4/2008,6274.3,6348.5,2504.65,14691.41,7808.69,1411.63
1/7/2008,6279.1,6335.7,2499.46,14500.55,7817.17,1416.18
1/8/2008,6287.85,6356.5,2440.51,14528.67,7849.99,1390.19
1/9/2008,6272,6272.7,2474.55,14599.16,7782.71,1409.13
1/10/2008,6156.95,6222.7,2488.52,14388.11,7713.09,1420.33
1/11/2008,6200.1,6202,2439.94,14110.79,7717.95,1401.02
1/14/2008,6206.8,6215.7,2478.3,14110.79,7732.02,1416.25
1/15/2008,6074.25,6025.6,2417.59,13972.63,7566.38,1380.95
1/16/2008,5935.75,5942.9,2394.59,13504.51,7471.57,1373.2
1/17/2008,5913.2,5902.4,2346.9,13783.45,7413.53,1333.25
1/18/2008,5705.3,5901.7,2340.02,13861.29,7314.17,1325.19
1/21/2008,5208.8,5578.2,2340.02,13325.94,6790.19,1325.19
1/22/2008,4899.3,5740.1,2292.27,12573.05,6769.47,1310.5
1/23/2008,5203.4,5609.3,2316.41,12829.06,6439.21,1338.6
1/24/2008,5033.45,5875.8,2360.92,13092.78,6821.07,1352.07
1/25/2008,5383.35,5869,2326.2,13629.16,6816.74,1330.61
1/28/2008,5274.1,5788.9,2349.91,13087.91,6818.85,1353.96
1/29/2008,5280.8,5885.2,2358.06,13478.86,6892.96,1362.3
1/30/2008,5167.6,5837.3,2349,13345.03,6875.35,1355.81
1/31/2008,5137.45,5879.8,2389.86,13592.47,6851.75,1378.55
